,season,year,month,hour,holiday,weekday,workingday,weather,temp,feel_temp,humidity,windspeed,count
869,spring,0,2,16,False,2,True,clear,9.02,9.09,0.35,35.0008,83
870,spring,0,2,17,False,2,True,clear,9.02,9.09,0.32,39.0007,176
871,spring,0,2,18,False,2,True,clear,8.200000000000001,9.09,0.32,26.0027,152
872,spring,0,2,19,False,2,True,clear,6.5600000000000005,6.0600000000000005,0.4,31.0009,101
873,spring,0,2,20,False,2,True,clear,6.5600000000000005,6.819999999999999,0.4,22.0028,56
874,spring,0,2,21,False,2,True,clear,5.74,5.305,0.33,31.0009,54
875,spring,0,2,22,False,2,True,clear,4.92,5.305,0.33,23.9994,29
876,spring,0,2,23,False,2,True,clear,4.92,5.305,0.33,22.0028,12
877,spring,0,2,0,False,3,True,clear,4.1000000000000005,3.790000000000001,0.36,23.9994,17
878,spring,0,2,1,False,3,True,clear,4.1000000000000005,5.305,0.36,15.0013,7
879,spring,0,2,2,False,3,True,clear,3.28,3.790000000000001,0.38,19.0012,3
880,spring,0,2,3,False,3,True,clear,2.46,3.790000000000001,0.45,8.9981,2
881,spring,0,2,5,False,3,True,clear,2.46,5.305,0.45,7.0015,7
882,spring,0,2,6,False,3,True,clear,2.46,7.575,0.45,0.0,43
883,spring,0,2,7,False,3,True,clear,2.46,5.305,0.49,7.0015,99
884,spring,0,2,8,False,3,True,clear,4.1000000000000005,6.819999999999999,0.42,0.0,199
885,spring,0,2,9,False,3,True,clear,4.92,6.819999999999999,0.39,11.0014,123
886,spring,0,2,10,False,3,True,clear,5.74,9.09,0.36,0.0,59
887,spring,0,2,11,False,3,True,misty,5.74,7.575,0.43,11.0014,41
888,spring,0,2,12,False,3,True,misty,7.38,9.09,0.4,15.0013,61
889,spring,0,2,13,False,3,True,clear,7.38,8.334999999999999,0.4,16.997899999999998,69
890,spring,0,2,14,False,3,True,clear,8.200000000000001,9.09,0.34,19.9995,58
891,spring,0,2,15,False,3,True,misty,8.200000000000001,9.09,0.34,19.0012,64
892,spring,0,2,16,False,3,True,misty,8.200000000000001,9.85,0.37,16.997899999999998,79
893,spring,0,2,17,False,3,True,misty,8.200000000000001,9.85,0.34,16.997899999999998,166
894,spring,0,2,18,False,3,True,misty,7.38,8.334999999999999,0.47,19.9995,170
895,spring,0,2,19,False,3,True,rain,5.74,6.0600000000000005,0.86,16.997899999999998,88
896,spring,0,2,20,False,3,True,rain,5.74,7.575,0.86,11.0014,84
897,spring,0,2,21,False,3,True,misty,5.74,7.575,0.86,11.0014,83
898,spring,0,2,22,False,3,True,rain,6.5600000000000005,8.334999999999999,0.8,11.0014,46
899,spring,0,2,23,False,3,True,rain,6.5600000000000005,7.575,0.8,12.998,37
900,spring,0,2,0,False,4,True,rain,5.74,6.819999999999999,0.86,12.998,16
901,spring,0,2,1,False,4,True,rain,5.74,7.575,0.8,8.9981,7
902,spring,0,2,2,False,4,True,rain,5.74,7.575,0.8,8.9981,3
903,spring,0,2,4,False,4,True,misty,5.74,6.819999999999999,0.59,15.0013,1
904,spring,0,2,5,False,4,True,misty,4.92,6.0600000000000005,0.5,15.0013,6
905,spring,0,2,6,False,4,True,misty,4.92,6.0600000000000005,0.54,19.0012,26
906,spring,0,2,7,False,4,True,clear,4.1000000000000005,3.790000000000001,0.5,27.9993,99
907,spring,0,2,8,False,4,True,clear,4.1000000000000005,3.790000000000001,0.49,22.0028,178
908,spring,0,2,9,False,4,True,clear,4.92,5.305,0.42,23.9994,122
909,spring,0,2,10,False,4,True,clear,4.92,5.305,0.42,19.9995,35
910,spring,0,2,11,False,4,True,clear,5.74,6.0600000000000005,0.39,23.9994,45
911,spring,0,2,12,False,4,True,clear,6.5600000000000005,6.819999999999999,0.34,26.0027,69
912,spring,0,2,13,False,4,True,clear,7.38,8.334999999999999,0.29,19.9995,62
913,spring,0,2,14,False,4,True,clear,8.200000000000001,9.09,0.27,19.0012,48
914,spring,0,2,15,False,4,True,clear,8.200000000000001,9.85,0.25,16.997899999999998,50
915,spring,0,2,16,False,4,True,clear,8.200000000000001,9.09,0.27,19.9995,80
916,spring,0,2,17,False,4,True,clear,7.38,9.09,0.26,12.998,165
917,spring,0,2,18,False,4,True,clear,6.5600000000000005,9.09,0.28,8.9981,160
918,spring,0,2,19,False,4,True,clear,5.74,8.334999999999999,0.28,7.0015,112
919,spring,0,2,20,False,4,True,clear,5.74,9.09,0.31,6.0032,97
920,spring,0,2,21,False,4,True,clear,5.74,10.605,0.39,0.0,72
921,spring,0,2,22,False,4,True,clear,4.92,9.85,0.39,0.0,51
922,spring,0,2,23,False,4,True,clear,4.92,7.575,0.42,7.0015,34
923,spring,0,2,0,False,5,True,clear,4.1000000000000005,6.819999999999999,0.49,7.0015,14
924,spring,0,2,1,False,5,True,clear,4.1000000000000005,6.819999999999999,0.54,6.0032,7
925,spring,0,2,2,False,5,True,clear,4.1000000000000005,6.819999999999999,0.54,6.0032,3
926,spring,0,2,5,False,5,True,clear,3.28,6.0600000000000005,0.63,6.0032,4
927,spring,0,2,6,False,5,True,clear,4.1000000000000005,9.09,0.68,0.0,24
928,spring,0,2,7,False,5,True,clear,3.28,8.334999999999999,0.73,0.0,74
929,spring,0,2,8,False,5,True,clear,4.1000000000000005,6.0600000000000005,0.74,11.0014,216
930,spring,0,2,9,False,5,True,clear,4.92,6.0600000000000005,0.74,15.0013,140
931,spring,0,2,10,False,5,True,clear,5.74,6.819999999999999,0.69,12.998,44
932,spring,0,2,11,False,5,True,clear,9.02,11.365,0.47,8.9981,64
933,spring,0,2,12,False,5,True,clear,9.02,11.365,0.47,8.9981,71
934,spring,0,2,13,False,5,True,clear,9.84,11.365,0.35,12.998,110
935,spring,0,2,14,False,5,True,clear,12.3,14.395,0.26,16.997899999999998,84
936,spring,0,2,15,False,5,True,clear,13.12,15.909999999999998,0.21,11.0014,74
937,spring,0,2,16,False,5,True,clear,12.3,14.395,0.28,12.998,125
938,spring,0,2,17,False,5,True,clear,12.3,16.665,0.24,0.0,211
939,spring,0,2,18,False,5,True,clear,11.48,15.909999999999998,0.28,0.0,174
940,spring,0,2,19,False,5,True,clear,10.66,15.15,0.33,0.0,101
941,spring,0,2,20,False,5,True,clear,9.02,11.365,0.55,8.9981,63
942,spring,0,2,21,False,5,True,clear,8.200000000000001,10.605,0.59,8.9981,47
943,spring,0,2,22,False,5,True,clear,8.200000000000001,11.365,0.64,6.0032,43
944,spring,0,2,23,False,5,True,clear,7.38,12.12,0.69,0.0,53
945,spring,0,2,0,False,6,False,clear,6.5600000000000005,9.85,0.69,6.0032,30
946,spring,0,2,1,False,6,False,clear,5.74,10.605,0.86,0.0,24
947,spring,0,2,2,False,6,False,clear,5.74,10.605,0.8,0.0,15
948,spring,0,2,3,False,6,False,clear,4.92,9.85,0.8,0.0,10
949,spring,0,2,4,False,6,False,clear,4.92,8.334999999999999,0.74,6.0032,4
950,spring,0,2,5,False,6,False,clear,4.92,8.334999999999999,0.74,6.0032,1
951,spring,0,2,6,False,6,False,clear,4.92,6.819999999999999,0.93,12.998,2
952,spring,0,2,7,False,6,False,clear,4.92,7.575,0.8,7.0015,11
953,spring,0,2,8,False,6,False,clear,5.74,7.575,0.86,8.9981,30
954,spring,0,2,9,False,6,False,clear,6.5600000000000005,9.09,0.64,8.9981,43
955,spring,0,2,10,False,6,False,clear,9.02,10.605,0.41,16.997899999999998,84
956,spring,0,2,11,False,6,False,clear,12.3,13.635,0.28,22.0028,114
957,spring,0,2,12,False,6,False,clear,12.3,13.635,0.39,31.0009,120
958,spring,0,2,13,False,6,False,clear,12.3,13.635,0.39,27.9993,135
959,spring,0,2,14,False,6,False,clear,13.94,15.909999999999998,0.31,19.0012,120
960,spring,0,2,15,False,6,False,clear,13.94,15.15,0.29,27.9993,174
961,spring,0,2,16,False,6,False,clear,13.94,15.15,0.29,27.9993,145
962,spring,0,2,17,False,6,False,clear,13.12,14.395,0.31,35.0008,137
963,spring,0,2,18,False,6,False,clear,11.48,12.88,0.38,22.0028,64
964,spring,0,2,19,False,6,False,clear,11.48,13.635,0.38,11.0014,41
965,spring,0,2,20,False,6,False,clear,10.66,12.88,0.41,15.0013,40
966,spring,0,2,21,False,6,False,clear,10.66,15.15,0.41,0.0,51
967,spring,0,2,22,False,6,False,clear,9.84,12.88,0.44,6.0032,45
968,spring,0,2,23,False,6,False,clear,9.02,11.365,0.51,8.9981,32
969,spring,0,2,0,False,0,False,clear,8.200000000000001,11.365,0.64,7.0015,39
970,spring,0,2,1,False,0,False,clear,8.200000000000001,11.365,0.59,6.0032,24
971,spring,0,2,2,False,0,False,misty,8.200000000000001,11.365,0.75,6.0032,20
972,spring,0,2,3,False,0,False,misty,8.200000000000001,11.365,0.69,7.0015,12
973,spring,0,2,4,False,0,False,misty,8.200000000000001,10.605,0.69,11.0014,2
974,spring,0,2,6,False,0,False,misty,8.200000000000001,10.605,0.69,8.9981,5
975,spring,0,2,7,False,0,False,misty,9.02,13.635,0.55,0.0,3
976,spring,0,2,8,False,0,False,misty,9.02,11.365,0.64,12.998,12
977,spring,0,2,9,False,0,False,misty,9.84,11.365,0.6,15.0013,47
978,spring,0,2,10,False,0,False,clear,12.3,13.635,0.45,22.0028,105
979,spring,0,2,11,False,0,False,clear,13.12,14.395,0.39,30.0026,112
980,spring,0,2,12,False,0,False,clear,14.76,15.909999999999998,0.32,31.0009,152
981,spring,0,2,13,False,0,False,clear,15.58,19.695,0.29,23.9994,154
982,spring,0,2,14,False,0,False,misty,16.400000000000002,20.455,0.3,27.9993,161
983,spring,0,2,15,False,0,False,misty,16.400000000000002,20.455,0.3,19.9995,162
984,spring,0,2,16,False,0,False,misty,17.22,21.21,0.28,22.0028,134
985,spring,0,2,17,False,0,False,clear,17.22,21.21,0.28,22.0028,125
986,spring,0,2,18,False,0,False,clear,16.400000000000002,20.455,0.32,19.9995,95
987,spring,0,2,19,False,0,False,clear,16.400000000000002,20.455,0.35,19.0012,61
988,spring,0,2,20,False,0,False,clear,16.400000000000002,20.455,0.35,22.0028,47
989,spring,0,2,21,False,0,False,clear,16.400000000000002,20.455,0.35,23.9994,51
990,spring,0,2,22,False,0,False,clear,16.400000000000002,20.455,0.35,19.9995,36
991,spring,0,2,23,False,0,False,clear,16.400000000000002,20.455,0.35,23.9994,30
992,spring,0,2,0,False,1,True,clear,15.58,19.695,0.37,23.9994,11
993,spring,0,2,1,False,1,True,clear,15.58,19.695,0.37,23.9994,7
994,spring,0,2,2,False,1,True,clear,14.76,16.665,0.4,19.9995,2
995,spring,0,2,3,False,1,True,clear,13.94,15.909999999999998,0.46,15.0013,2
996,spring,0,2,4,False,1,True,clear,13.12,15.15,0.53,19.0012,2
997,spring,0,2,5,False,1,True,clear,13.12,15.15,0.53,19.0012,3
998,spring,0,2,6,False,1,True,clear,13.94,15.15,0.46,19.9995,26
999,spring,0,2,7,False,1,True,clear,13.94,15.15,0.46,19.9995,98
1000,spring,0,2,8,False,1,True,clear,15.58,19.695,0.4,31.0009,256
1001,spring,0,2,9,False,1,True,clear,16.400000000000002,20.455,0.37,26.0027,130
1002,spring,0,2,10,False,1,True,clear,18.04,21.97,0.33,15.0013,55
1003,spring,0,2,11,False,1,True,clear,21.32,25.0,0.23,16.997899999999998,53
1004,spring,0,2,12,False,1,True,clear,22.96,26.515,0.22,30.0026,126
1005,spring,0,2,13,False,1,True,clear,23.78,27.275,0.19,26.0027,120
1006,spring,0,2,14,False,1,True,clear,24.6,29.545,0.15,32.9975,90
1007,spring,0,2,15,False,1,True,clear,22.96,26.515,0.21,43.9989,90
1008,spring,0,2,16,False,1,True,clear,21.32,25.0,0.27,31.0009,118
1009,spring,0,2,17,False,1,True,clear,18.86,22.725,0.33,40.9973,243
1010,spring,0,2,18,False,1,True,clear,16.400000000000002,20.455,0.4,40.9973,205
1011,spring,0,2,19,False,1,True,clear,15.58,19.695,0.43,32.9975,98
1012,spring,0,2,20,False,1,True,clear,14.76,15.909999999999998,0.46,31.0009,70
1013,spring,0,2,21,False,1,True,clear,14.76,15.909999999999998,0.5,35.0008,43
1014,spring,0,2,22,False,1,True,clear,13.94,14.395,0.46,43.9989,45
1015,spring,0,2,23,False,1,True,clear,13.12,14.395,0.49,32.9975,20
1016,spring,0,2,0,False,2,True,clear,12.3,13.635,0.49,27.9993,19
1017,spring,0,2,1,False,2,True,clear,12.3,12.12,0.42,51.9987,5
1018,spring,0,2,2,False,2,True,clear,11.48,11.365,0.41,46.0022,3
1019,spring,0,2,4,False,2,True,clear,9.02,9.09,0.37,35.0008,1
1020,spring,0,2,5,False,2,True,clear,9.02,9.09,0.32,31.0009,4
1021,spring,0,2,6,False,2,True,clear,8.200000000000001,9.09,0.32,22.0028,30
1022,spring,0,2,7,False,2,True,clear,8.200000000000001,9.09,0.32,23.9994,105
1023,spring,0,2,8,False,2,True,clear,8.200000000000001,9.09,0.32,23.9994,223
1024,spring,0,2,9,False,2,True,clear,9.02,9.85,0.29,30.0026,110
1025,spring,0,2,10,False,2,True,clear,9.84,10.605,0.27,19.0012,52
1026,spring,0,2,11,False,2,True,clear,10.66,12.12,0.25,16.997899999999998,57
1027,spring,0,2,12,False,2,True,clear,11.48,13.635,0.24,16.997899999999998,71
1028,spring,0,2,13,False,2,True,clear,13.12,15.15,0.21,15.0013,82
1029,spring,0,2,14,False,2,True,clear,13.94,15.909999999999998,0.19,15.0013,79
1030,spring,0,2,15,False,2,True,clear,13.94,16.665,0.19,11.0014,85
1031,spring,0,2,16,False,2,True,clear,13.94,15.909999999999998,0.19,16.997899999999998,98
1032,spring,0,2,17,False,2,True,clear,13.12,15.15,0.22,15.0013,206
1033,spring,0,2,18,False,2,True,clear,12.3,15.15,0.22,8.9981,212
1034,spring,0,2,19,False,2,True,clear,11.48,14.395,0.26,8.9981,145
1035,spring,0,2,20,False,2,True,clear,10.66,13.635,0.33,7.0015,101
1036,spring,0,2,21,False,2,True,clear,9.84,14.395,0.52,0.0,66
1037,spring,0,2,22,False,2,True,clear,9.84,14.395,0.44,0.0,41
1038,spring,0,2,23,False,2,True,misty,9.02,12.88,0.44,6.0032,20
1039,spring,0,2,0,False,3,True,clear,9.02,12.88,0.41,6.0032,15
1040,spring,0,2,1,False,3,True,clear,8.200000000000001,11.365,0.44,6.0032,9
1041,spring,0,2,3,False,3,True,misty,8.200000000000001,9.85,0.47,12.998,1
1042,spring,0,2,4,False,3,True,clear,8.200000000000001,9.85,0.51,12.998,1
1043,spring,0,2,5,False,3,True,clear,8.200000000000001,9.85,0.47,12.998,5
1044,spring,0,2,6,False,3,True,clear,8.200000000000001,9.85,0.55,15.0013,33
1045,spring,0,2,7,False,3,True,misty,8.200000000000001,9.85,0.55,15.0013,108
1046,spring,0,2,8,False,3,True,misty,9.02,11.365,0.55,11.0014,230
1047,spring,0,2,9,False,3,True,clear,9.84,10.605,0.52,19.0012,124
1048,spring,0,2,10,False,3,True,clear,10.66,11.365,0.41,26.0027,69
1049,spring,0,2,11,False,3,True,clear,13.94,15.15,0.34,19.9995,66
1050,spring,0,2,12,False,3,True,clear,15.58,19.695,0.32,22.0028,86
1051,spring,0,2,13,False,3,True,clear,17.22,21.21,0.3,23.9994,93
1052,spring,0,2,14,False,3,True,clear,18.86,22.725,0.28,27.9993,82
1053,spring,0,2,15,False,3,True,clear,18.86,22.725,0.28,27.9993,117
1054,spring,0,2,16,False,3,True,clear,18.86,22.725,0.31,26.0027,122
1055,spring,0,2,17,False,3,True,clear,18.86,22.725,0.28,19.0012,255
1056,spring,0,2,18,False,3,True,clear,16.400000000000002,20.455,0.4,15.0013,222
1057,spring,0,2,19,False,3,True,clear,13.94,15.909999999999998,0.53,15.0013,161
1058,spring,0,2,20,False,3,True,clear,15.58,19.695,0.43,12.998,118
1059,spring,0,2,21,False,3,True,clear,14.76,17.424999999999997,0.46,12.998,92
1060,spring,0,2,22,False,3,True,clear,13.94,16.665,0.53,12.998,73
1061,spring,0,2,23,False,3,True,clear,15.58,19.695,0.4,15.0013,33
1062,spring,0,2,0,False,4,True,clear,13.94,16.665,0.53,12.998,17
1063,spring,0,2,1,False,4,True,clear,13.94,15.909999999999998,0.53,15.0013,6
1064,spring,0,2,2,False,4,True,misty,13.94,15.909999999999998,0.53,15.0013,6
1065,spring,0,2,3,False,4,True,clear,13.94,16.665,0.53,12.998,4
1066,spring,0,2,4,False,4,True,clear,13.12,15.909999999999998,0.57,12.998,4
1067,spring,0,2,5,False,4,True,clear,13.12,16.665,0.66,6.0032,12
1068,spring,0,2,6,False,4,True,clear,12.3,15.15,0.7,8.9981,47
1069,spring,0,2,7,False,4,True,clear,13.12,16.665,0.57,7.0015,126
1070,spring,0,2,8,False,4,True,clear,13.12,16.665,0.57,6.0032,285
1071,spring,0,2,9,False,4,True,clear,14.76,17.424999999999997,0.57,12.998,179
1072,spring,0,2,10,False,4,True,clear,15.58,19.695,0.54,12.998,88
1073,spring,0,2,11,False,4,True,misty,18.04,21.97,0.44,16.997899999999998,90
1074,spring,0,2,12,False,4,True,clear,19.68,23.485,0.41,15.0013,101
1075,spring,0,2,13,False,4,True,clear,22.14,25.76,0.34,15.0013,123
1076,spring,0,2,14,False,4,True,clear,24.6,31.06,0.31,15.0013,81
1077,spring,0,2,15,False,4,True,clear,24.6,30.305,0.28,16.997899999999998,106
1078,spring,0,2,16,False,4,True,misty,22.96,26.515,0.35,19.9995,146
1079,spring,0,2,17,False,4,True,misty,23.78,27.275,0.32,19.9995,274
1080,spring,0,2,18,False,4,True,misty,22.14,25.76,0.42,19.0012,222
1081,spring,0,2,19,False,4,True,clear,19.68,23.485,0.55,22.0028,175
1082,spring,0,2,20,False,4,True,clear,19.68,23.485,0.59,22.0028,139
1083,spring,0,2,21,False,4,True,clear,21.32,25.0,0.55,26.0027,124
1084,spring,0,2,22,False,4,True,clear,20.5,24.24,0.59,19.0012,76
1085,spring,0,2,23,False,4,True,clear,18.86,22.725,0.67,19.9995,44
1086,spring,0,2,0,False,5,True,clear,18.04,21.97,0.72,19.0012,32
1087,spring,0,2,1,False,5,True,clear,18.04,21.97,0.72,15.0013,8
1088,spring,0,2,2,False,5,True,clear,18.04,21.97,0.72,19.0012,7
1089,spring,0,2,3,False,5,True,clear,18.86,22.725,0.67,16.997899999999998,8
1090,spring,0,2,4,False,5,True,clear,18.86,22.725,0.67,16.997899999999998,1
1091,spring,0,2,5,False,5,True,misty,18.86,22.725,0.67,7.0015,7
1092,spring,0,2,6,False,5,True,misty,18.04,21.97,0.72,11.0014,50
1093,spring,0,2,7,False,5,True,misty,17.22,21.21,0.77,15.0013,116
1094,spring,0,2,8,False,5,True,misty,17.22,21.21,0.77,12.998,272
1095,spring,0,2,9,False,5,True,misty,17.22,21.21,0.77,12.998,169
1096,spring,0,2,10,False,5,True,misty,18.04,21.97,0.72,15.0013,95
1097,spring,0,2,11,False,5,True,clear,18.04,21.97,0.72,11.0014,113
1098,spring,0,2,12,False,5,True,clear,20.5,24.24,0.59,12.998,185
1099,spring,0,2,13,False,5,True,clear,24.6,31.06,0.43,12.998,176
1100,spring,0,2,14,False,5,True,clear,27.06,31.06,0.36,19.9995,191
1101,spring,0,2,15,False,5,True,clear,27.06,31.06,0.36,22.0028,172
1102,spring,0,2,16,False,5,True,clear,27.06,31.06,0.36,19.0012,232
1103,spring,0,2,17,False,5,True,clear,27.06,31.06,0.34,23.9994,327
1104,spring,0,2,18,False,5,True,clear,26.24,31.06,0.33,22.0028,224
1105,spring,0,2,19,False,5,True,clear,25.42,31.06,0.29,39.0007,162
1106,spring,0,2,20,False,5,True,clear,24.6,31.06,0.31,12.998,124
1107,spring,0,2,21,False,5,True,clear,23.78,27.275,0.21,32.9975,72
1108,spring,0,2,22,False,5,True,clear,22.14,25.76,0.1,16.997899999999998,107
1109,spring,0,2,23,False,5,True,clear,21.32,25.0,0.08,19.0012,77
1110,spring,0,2,0,False,6,False,clear,19.68,23.485,0.12,32.9975,29
1111,spring,0,2,1,False,6,False,clear,18.86,22.725,0.14,27.9993,31
1112,spring,0,2,2,False,6,False,clear,18.04,21.97,0.13,26.0027,17
1113,spring,0,2,3,False,6,False,clear,17.22,21.21,0.14,19.9995,7
1114,spring,0,2,4,False,6,False,clear,16.400000000000002,20.455,0.15,22.0028,3
1115,spring,0,2,5,False,6,False,clear,16.400000000000002,20.455,0.15,22.0028,3
1116,spring,0,2,6,False,6,False,clear,16.400000000000002,20.455,0.17,27.9993,6
1117,spring,0,2,7,False,6,False,clear,15.58,19.695,0.17,35.0008,22
1118,spring,0,2,8,False,6,False,clear,15.58,19.695,0.17,39.0007,45
1119,spring,0,2,9,False,6,False,clear,16.400000000000002,20.455,0.16,43.9989,55
1120,spring,0,2,10,False,6,False,clear,17.22,21.21,0.16,39.0007,106
1121,spring,0,2,11,False,6,False,clear,18.04,21.97,0.16,39.0007,123
1122,spring,0,2,12,False,6,False,clear,18.04,21.97,0.18,32.9975,119
1123,spring,0,2,13,False,6,False,clear,18.04,21.97,0.16,40.9973,155
1124,spring,0,2,14,False,6,False,clear,18.86,22.725,0.15,43.9989,196
1125,spring,0,2,15,False,6,False,clear,18.04,21.97,0.16,50.0021,171
1126,spring,0,2,16,False,6,False,clear,18.04,21.97,0.16,43.000600000000006,120
1127,spring,0,2,17,False,6,False,clear,17.22,21.21,0.19,40.9973,127
1128,spring,0,2,18,False,6,False,clear,14.76,15.909999999999998,0.25,30.0026,88
1129,spring,0,2,19,False,6,False,clear,13.94,15.15,0.29,23.9994,59
1130,spring,0,2,20,False,6,False,clear,13.12,14.395,0.28,35.0008,47
1131,spring,0,2,21,False,6,False,clear,13.12,13.635,0.26,36.9974,33
1132,spring,0,2,22,False,6,False,clear,12.3,12.88,0.28,32.9975,44
1133,spring,0,2,23,False,6,False,clear,11.48,12.12,0.33,30.0026,29
1134,spring,0,2,0,False,0,False,clear,10.66,10.605,0.35,30.0026,17
1135,spring,0,2,1,False,0,False,clear,9.84,9.85,0.41,31.0009,16
1136,spring,0,2,2,False,0,False,clear,9.84,9.85,0.41,36.9974,17
1137,spring,0,2,3,False,0,False,clear,9.02,9.09,0.44,36.9974,18
1138,spring,0,2,4,False,0,False,clear,9.02,9.09,0.44,36.9974,1
1139,spring,0,2,6,False,0,False,clear,8.200000000000001,9.09,0.47,19.9995,2
1140,spring,0,2,7,False,0,False,clear,7.38,8.334999999999999,0.51,16.997899999999998,2
1141,spring,0,2,8,False,0,False,clear,8.200000000000001,11.365,0.51,7.0015,24
1142,spring,0,2,9,False,0,False,clear,9.02,10.605,0.47,19.0012,55
1143,spring,0,2,10,False,0,False,misty,10.66,12.88,0.41,12.998,104
1144,spring,0,2,11,False,0,False,misty,12.3,15.15,0.33,11.0014,161
1145,spring,0,2,12,False,0,False,clear,12.3,15.909999999999998,0.33,7.0015,182
1146,spring,0,2,13,False,0,False,clear,13.94,16.665,0.29,0.0,198
1147,spring,0,2,14,False,0,False,clear,14.76,17.424999999999997,0.27,11.0014,212
1148,spring,0,2,15,False,0,False,clear,14.76,18.18,0.27,6.0032,168
1149,spring,0,2,16,False,0,False,clear,14.76,18.18,0.29,6.0032,147
1150,spring,0,2,17,False,0,False,clear,13.94,17.424999999999997,0.33,11.0014,146
1151,spring,0,2,18,False,0,False,misty,13.94,16.665,0.36,8.9981,101
1152,spring,0,2,19,False,0,False,misty,13.94,16.665,0.36,8.9981,42
1153,spring,0,2,20,False,0,False,misty,13.94,18.18,0.42,0.0,42
1154,spring,0,2,21,False,0,False,misty,13.12,17.424999999999997,0.53,0.0,56
1155,spring,0,2,22,False,0,False,misty,13.12,15.15,0.57,15.0013,47
1156,spring,0,2,23,False,0,False,misty,12.3,15.15,0.61,11.0014,54
1157,spring,0,2,0,True,1,False,misty,13.94,15.15,0.42,22.0028,37
1158,spring,0,2,1,True,1,False,misty,13.94,15.15,0.42,22.0028,13
1159,spring,0,2,2,True,1,False,misty,13.94,15.15,0.42,22.0028,4
1160,spring,0,2,3,True,1,False,misty,13.94,15.15,0.42,19.9995,5
1161,spring,0,2,4,True,1,False,clear,13.12,15.909999999999998,0.45,11.0014,1
1162,spring,0,2,5,True,1,False,misty,13.94,18.18,0.36,0.0,3
1163,spring,0,2,6,True,1,False,misty,17.22,21.21,0.26,19.9995,8
1164,spring,0,2,7,True,1,False,misty,17.22,21.21,0.26,19.0012,19
1165,spring,0,2,8,True,1,False,misty,13.12,15.15,0.57,19.9995,63
1166,spring,0,2,9,True,1,False,misty,13.12,15.15,0.57,19.0012,57
1167,spring,0,2,10,True,1,False,misty,13.12,15.15,0.57,16.997899999999998,81
1168,spring,0,2,11,True,1,False,misty,13.12,16.665,0.57,7.0015,90
1169,spring,0,2,12,True,1,False,misty,13.12,15.909999999999998,0.66,12.998,93
1170,spring,0,2,13,True,1,False,rain,12.3,13.635,0.81,22.0028,103
1171,spring,0,2,14,True,1,False,misty,13.12,15.15,0.76,16.997899999999998,116
1172,spring,0,2,15,True,1,False,misty,12.3,13.635,0.7,30.0026,87
1173,spring,0,2,16,True,1,False,rain,11.48,12.12,0.75,27.9993,56
1174,spring,0,2,17,True,1,False,misty,11.48,12.88,0.75,26.0027,80
1175,spring,0,2,18,True,1,False,misty,9.84,10.605,0.87,23.9994,66
1176,spring,0,2,19,True,1,False,misty,9.84,10.605,0.87,23.9994,49
1177,spring,0,2,20,True,1,False,rain,9.84,10.605,0.81,26.0027,29
1178,spring,0,2,21,True,1,False,rain,9.02,9.85,0.75,30.0026,34
1179,spring,0,2,22,True,1,False,rain,8.200000000000001,8.334999999999999,0.75,27.9993,11
1180,spring,0,2,23,True,1,False,rain,8.200000000000001,8.334999999999999,0.75,27.9993,2
1181,spring,0,2,6,False,2,True,misty,4.92,6.0600000000000005,0.8,19.0012,7
1182,spring,0,2,7,False,2,True,misty,4.92,6.0600000000000005,0.8,19.0012,40
1183,spring,0,2,8,False,2,True,misty,4.92,6.0600000000000005,0.8,16.997899999999998,114
1184,spring,0,2,9,False,2,True,misty,5.74,6.0600000000000005,0.74,16.997899999999998,106
1185,spring,0,2,10,False,2,True,clear,6.5600000000000005,9.09,0.69,0.0,44
1186,spring,0,2,11,False,2,True,clear,6.5600000000000005,11.365,0.64,0.0,50
1187,spring,0,2,12,False,2,True,clear,8.200000000000001,11.365,0.59,7.0015,55
1188,spring,0,2,13,False,2,True,clear,9.02,11.365,0.55,11.0014,55
1189,spring,0,2,14,False,2,True,clear,9.02,11.365,0.55,12.998,58
1190,spring,0,2,15,False,2,True,clear,9.84,11.365,0.48,12.998,69
1191,spring,0,2,16,False,2,True,clear,9.02,11.365,0.51,11.0014,86
1192,spring,0,2,17,False,2,True,clear,9.02,10.605,0.51,15.0013,196
1193,spring,0,2,18,False,2,True,clear,9.02,11.365,0.47,8.9981,167
1194,spring,0,2,19,False,2,True,clear,8.200000000000001,9.09,0.47,19.0012,118
1195,spring,0,2,20,False,2,True,clear,8.200000000000001,9.85,0.47,15.0013,105
1196,spring,0,2,21,False,2,True,clear,8.200000000000001,9.85,0.47,16.997899999999998,82
1197,spring,0,2,22,False,2,True,clear,6.5600000000000005,7.575,0.43,16.997899999999998,77
1198,spring,0,2,23,False,2,True,clear,6.5600000000000005,7.575,0.43,16.997899999999998,21
1199,spring,0,2,0,False,3,True,clear,5.74,6.819999999999999,0.5,12.998,6
1200,spring,0,2,1,False,3,True,clear,5.74,7.575,0.46,11.0014,4
1201,spring,0,2,2,False,3,True,clear,4.92,7.575,0.5,8.9981,1
1202,spring,0,2,3,False,3,True,clear,4.92,6.819999999999999,0.5,11.0014,2
1203,spring,0,2,5,False,3,True,clear,4.92,7.575,0.5,7.0015,8
1204,spring,0,2,6,False,3,True,clear,4.92,7.575,0.5,7.0015,36
1205,spring,0,2,7,False,3,True,clear,4.92,7.575,0.54,8.9981,96
